participant,recording,chunk,block,part,length,rater_label,confidence,nat_inf_label
JJNK,2109,chunk32,FA1,31669130-31669864,734,cds,1,T
JJNK,2109,chunk32,FA1,31627940-31629232,1292,cds,2,A
JJNK,2109,chunk32,FA1,31639816-31639888,72,cds,1,A
JJNK,2109,chunk32,FA1,31660680-31660968,288,cds,1,T
JJNK,2109,chunk32,FA1,31620172-31620800,628,cds,2,T
JJNK,2109,chunk9,MA1,14245245-14248357,3112,ads,2,A
JJNK,2109,chunk9,MA1,14207334-14207876,542,ads,2,A
JJNK,2109,chunk9,MA1,14216235-14216431,196,ads,2,A
JJNK,2109,chunk9,FA1,14215067-14215446,379,ads,2,A
JJNK,2109,chunk9,FA1,14216606-14216929,323,ads,2,A
JJNK,2109,chunk9,FA1,14257152-14258738,1586,ads,1,A
JJNK,2109,chunk9,FA1,14247440-14250297,2857,ads,1,A
JJNK,2109,chunk9,FA1,14242716-14242793,77,ads,2,A
JJNK,2109,chunk8,FA1,4344579-4344940,361,cds,3,T
JJNK,2109,chunk8,FA1,4347224-4347914,690,cds,3,T
JJNK,2109,chunk8,FA1,4331866-4332147,281,cds,3,T
JJNK,2109,chunk8,FA1,4346605-4346841,236,cds,3,T
JJNK,2109,chunk8,FA1,4333814-4337464,3650,cds,3,T
JJNK,2109,chunk8,FA1,4357296-4360264,2968,cds,3,T
JJNK,2109,chunk8,FA1,4328280-4328639,359,cds,3,T
JJNK,2109,chunk8,FA1,4328834-4329069,235,cds,3,T
JJNK,2109,chunk8,FA1,4362611-4367218,4607,cds,3,T
JJNK,2109,chunk8,FA1,4331305-4331502,197,cds,3,T
JJNK,2109,chunk8,FA1,4330545-4330796,251,cds,3,T
JJNK,2109,chunk8,FA1,4369750-4370349,599,cds,3,T
JJNK,2109,chunk8,FA1,4378080-4378799,719,cds,3,T
JJNK,2109,chunk8,FA1,4349525-4350141,616,cds,3,T
JJNK,2109,chunk8,FA1,4370749-4371725,976,cds,3,T
JJNK,2109,chunk8,FA1,4340306-4344207,3901,cds,3,T
JJNK,2109,chunk8,FA1,4375539-4378043,2504,cds,3,T
JJNK,2109,chunk8,FA1,4350981-4356410,5429,cds,3,T
JJNK,2109,chunk8,FA1,4372099-4374596,2497,cds,3,T
JJNK,2109,chunk8,FA1,4338665-4338989,324,cds,3,T
JJNK,2109,chunk8,FA1,4322470-4324720,2250,cds,3,T
JJNK,2109,chunk8,FA1,4325453-4326415,962,cds,3,T
JJNK,2109,chunk3,FA1,3673484-3676022,2538,cds,2,T
JJNK,2109,chunk3,FA1,3676723-3677069,346,cds,2,T
JJNK,2109,chunk2,FA1,3606215-3606377,162,cds,2,T
JJNK,2109,chunk2,FA1,3612500-3613059,559,cds,2,T
JJNK,2109,chunk2,FA1,3604605-3605263,658,cds,2,T
JJNK,2109,chunk2,FA1,3654254-3654510,256,cds,2,T
JJNK,2109,chunk2,FA1,3650280-3651174,894,cds,2,T
JJNK,2109,chunk2,FA1,3608991-3610524,1533,cds,2,T
JJNK,2109,chunk2,FA1,3611337-3611898,561,cds,2,T
JJNK,2109,chunk2,FA1,3613970-3614679,709,cds,2,T
JJNK,2109,chunk1,FA1,3565578-3566374,796,cds,2,T
JJNK,2109,chunk1,FA1,3539914-3540368,454,cds,2,T
JJNK,2109,chunk1,FA1,3542267-3542747,480,cds,2,T
JJNK,2109,chunk1,FA1,3589958-3592703,2745,cds,2,T
JJNK,2109,chunk1,FA1,3567424-3568048,624,cds,2,T
JJNK,2109,chunk1,FA1,3576367-3576781,414,cds,2,T
JJNK,2109,chunk1,FA1,3569361-3570122,761,cds,2,T
JJNK,2109,chunk1,FA1,3544029-3545144,1115,cds,2,T
JJNK,2109,chunk1,FA1,3564499-3564999,500,cds,2,T
JJNK,2109,chunk1,FA1,3573063-3574340,1277,cds,2,T
JJNK,2109,chunk1,FA1,3593258-3593900,642,cds,2,T
JJNK,2109,chunk1,FA1,3581924-3582872,948,cds,2,T
JJNK,2109,chunk1,FA1,3579785-3580395,610,cds,2,T
JJNK,2109,chunk7,FA1,4197150-4199079,1929,cds,2,T
JJNK,2109,chunk7,FA1,4181718-4183398,1680,cds,3,T
JJNK,2109,chunk7,FA1,4184903-4185702,799,cds,3,T
JJNK,2109,chunk7,FA1,4160525-4161621,1096,cds,3,T
JJNK,2109,chunk7,FA1,4186933-4191428,4495,cds,3,T
JJNK,2109,chunk7,FA1,4174405-4180492,6087,cds,3,T
JJNK,2109,chunk6,FA1,4127990-4129054,1064,cds,3,T
JJNK,2109,chunk6,FA1,4129564-4130810,1246,cds,3,T
JJNK,2109,chunk6,FA1,4138147-4138789,642,cds,3,T
JJNK,2109,chunk6,FA1,4133496-4134249,753,cds,3,T
JJNK,2109,chunk6,FA1,4111656-4116306,4650,cds,3,T
JJNK,2109,chunk6,FA1,4098584-4098812,228,cds,3,T
JJNK,2109,chunk6,FA1,4116734-4118504,1770,cds,3,T
JJNK,2109,chunk6,FA1,4145568-4147204,1636,cds,3,T
JJNK,2109,chunk6,FA1,4118982-4119368,386,cds,3,T
JJNK,2109,chunk6,FA1,4124416-4125262,846,cds,3,T
JJNK,2109,chunk6,FA1,4132669-4133090,421,cds,3,T
JJNK,2109,chunk6,FA1,4134536-4136188,1652,cds,3,T
JJNK,2109,chunk6,FA1,4137008-4137831,823,cds,3,T
JJNK,2109,chunk6,FA1,4140732-4142039,1307,cds,3,T
JJNK,2109,chunk6,FA1,4122688-4124307,1619,cds,3,T
JJNK,2109,chunk6,FA1,4104430-4104798,368,cds,3,T
JJNK,2109,chunk6,FA1,4096195-4098279,2084,cds,3,T
JJNK,2109,chunk6,FA1,4144084-4145275,1191,cds,3,T
JJNK,2109,chunk6,FA1,4120307-4121350,1043,cds,3,T
JJNK,2109,chunk6,FA1,4102388-4102896,508,cds,3,T
JJNK,2109,chunk6,FA1,4139829-4140305,476,cds,3,T
JJNK,2109,chunk6,FA1,4099241-4101205,1964,cds,3,T
JJNK,2109,chunk6,FA1,4153535-4154707,1172,cds,3,T
JJNK,2109,chunk6,FA1,4095542-4095903,361,cds,3,T
JJNK,2109,chunk6,FA1,4094048-4094481,433,cds,3,T
JJNK,2109,chunk6,FA1,4105403-4108243,2840,cds,3,T
JJNK,2109,chunk5,FA1,4028728-4029925,1197,cds,2,T
JJNK,2109,chunk5,FA1,4037264-4039040,1776,cds,3,T
JJNK,2109,chunk5,FA1,4035393-4037145,1752,cds,3,T
JJNK,2109,chunk5,FA1,4031923-4032480,557,cds,2,T
JJNK,2109,chunk5,FA1,4021649-4022302,653,cds,2,T
JJNK,2109,chunk5,FA1,4030674-4030807,133,cds,2,T
JJNK,2109,chunk4,FA1,3934025-3934186,161,cds,2,T
JJNK,2109,chunk4,FA1,3927057-3927677,620,cds,2,T
JJNK,2109,chunk4,FA1,3928364-3928519,155,cds,2,T
JJNK,2109,chunk4,FA1,3931420-3933158,1738,cds,2,T
JJNK,2109,chunk21,FA1,22837040-22837506,466,cds,2,T
JJNK,2109,chunk21,FA1,22817364-22817888,524,cds,1,T
JJNK,2109,chunk21,FA1,22834688-22835872,1184,cds,2,T
JJNK,2109,chunk21,FA1,22855732-22856108,376,cds,2,T
JJNK,2109,chunk21,FA1,22859683-22861740,2057,cds,2,T
JJNK,2109,chunk21,FA1,22821390-22821796,406,cds,2,T
JJNK,2109,chunk21,FA1,22857052-22857746,694,cds,1,T
JJNK,2109,chunk21,FA1,22831270-22833574,2304,cds,2,T
JJNK,2109,chunk21,FA1,22866723-22867779,1056,cds,2,T
JJNK,2109,chunk21,FA1,22863121-22864828,1707,cds,2,T
JJNK,2109,chunk26,FA1,25228708-25229502,794,cds,2,T
JJNK,2109,chunk26,FA1,25226302-25227396,1094,cds,2,T
JJNK,2109,chunk26,FA1,25222306-25225524,3218,cds,2,T
JJNK,2109,chunk26,FA1,25253002-25253404,402,ads,1,T
JJNK,2109,chunk26,FA1,25249904-25250976,1072,ads,1,T
JJNK,2109,chunk26,FA1,25230806-25231152,346,cds,2,T
JJNK,2109,chunk26,FA1,25232574-25232876,302,cds,2,T
JJNK,2109,chunk26,FA1,25220732-25221610,878,cds,1,T
JJNK,2109,chunk24,FA1,24357316-24357612,296,cds,3,T
JJNK,2109,chunk24,FA1,24382712-24383418,706,cds,3,T
JJNK,2109,chunk24,FA1,24389120-24389886,766,cds,3,T
JJNK,2109,chunk24,FA1,24354418-24355212,794,cds,3,T
JJNK,2109,chunk24,FA1,24347042-24347668,626,cds,2,T
JJNK,2109,chunk24,FA1,24348936-24349316,380,cds,3,T
JJNK,2109,chunk24,FA1,24374824-24374960,136,cds,3,T
JJNK,2109,chunk24,FA1,24352200-24353100,900,cds,3,T
JJNK,2109,chunk24,FA1,24355432-24355564,132,cds,3,T
JJNK,2109,chunk24,FA1,24377592-24378594,1002,cds,3,T
JJNK,2109,chunk24,FA1,24369852-24370156,304,cds,3,T
JJNK,2109,chunk24,FA1,24358750-24359840,1090,cds,3,T
JJNK,7176,chunk13,FA2,23758313-23759395,1082,cds,3,C
JJNK,7176,chunk13,FA2,23754870-23755817,947,cds,2,C
JJNK,7176,chunk13,FA2,23756611-23757280,669,cds,2,C
JJNK,7176,chunk13,FA2,23759673-23760300,627,cds,3,C
JJNK,7176,chunk13,FA2,23773674-23774065,391,cds,3,A
JJNK,7176,chunk13,FA2,23765720-23767557,1837,cds,3,A
JJNK,7176,chunk13,FA3,23746934-23750067,3133,ads,2,A
JJNK,7176,chunk13,FA3,23768725-23769736,1011,ads,2,A
JJNK,7176,chunk13,FA1,23733552-23734336,784,ads,3,C
JJNK,7176,chunk13,FA1,23742808-23745749,2941,ads,3,C
JJNK,7176,chunk13,FA1,23764475-23764866,391,ads,3,T
JJNK,7176,chunk13,FA1,23746236-23747023,787,ads,3,C
JJNK,7176,chunk13,FA1,23732178-23733502,1324,ads,3,C
JJNK,7176,chunk13,FA1,23716646-23717152,506,ads,2,T
JJNK,7176,chunk13,FA1,23765503-23765938,435,ads,3,T
JJNK,7176,chunk13,FA1,23750156-23750519,363,ads,3,C
JJNK,7176,chunk13,FA1,23747731-23748038,307,ads,3,C
JJNK,7176,chunk13,FC1,23766767-23767436,669,ads,2,A
JJNK,7176,chunk13,FC1,23752616-23754218,1602,ads,2,A
JJNK,7176,chunk13,FC1,23757209-23758305,1096,ads,3,A
JJNK,7176,chunk13,FC1,23760513-23761119,606,ads,2,A
JJNK,7176,chunk21,FA2,30155886-30157255,1369,cds,1,A
JJNK,7176,chunk21,FA2,30175903-30176859,956,ads,2,C
JJNK,7176,chunk21,FA2,30181185-30182822,1637,ads,2,C
JJNK,7176,chunk21,FA2,30179091-30180063,972,ads,2,C
JJNK,7176,chunk21,FA2,30191265-30191767,502,ads,1,A
JJNK,7176,chunk21,FA3,30156218-30157611,1393,ads,2,A
JJNK,7176,chunk21,FC2,30183834-30184459,625,ads,2,C
JJNK,7176,chunk21,FA1,30161267-30162598,1331,cds,1,C
JJNK,7176,chunk21,FA1,30191876-30192512,636,ads,1,A
JJNK,7176,chunk21,FA1,30188716-30190815,2099,ads,1,A
JJNK,7176,chunk21,FC1,30145213-30161639,16426,cds,1,A
JJNK,7176,chunk21,FC1,30193604-30194420,816,ads,1,A
JJNK,7176,chunk21,FC1,30169896-30170597,701,cds,1,A
JJNK,7176,chunk21,FC1,30180670-30182187,1517,ads,1,A
JJNK,7176,chunk21,FC1,30177935-30178927,992,ads,1,A
JJNK,7176,chunk21,FC1,30174386-30175840,1454,ads,1,A
JJNK,7176,chunk21,FC1,30172923-30173745,822,ads,1,A
JJNK,7176,chunk21,FC1,30166253-30167195,942,cds,1,A
JJNK,7176,chunk21,FC1,30195955-30197004,1049,ads,1,A
JJNK,7176,chunk21,FC1,30163291-30164197,906,cds,1,A
JJNK,7176,chunk21,FC1,30183671-30184843,1172,ads,1,A
JJNK,7176,chunk16,FA2,29579881-29582537,2656,ads,1,C
JJNK,7176,chunk16,FA2,29634425-29634879,454,ads,2,A
JJNK,7176,chunk16,FA2,29636241-29636801,560,ads,2,A
JJNK,7176,chunk16,FA2,29639091-29639803,712,ads,1,A
JJNK,7176,chunk16,FA2,29638295-29638661,366,ads,2,A
JJNK,7176,chunk16,FA2,29602203-29606122,3919,ads,1,C
JJNK,7176,chunk16,FA2,29632346-29632654,308,ads,1,A
JJNK,7176,chunk16,FA2,29606786-29607117,331,ads,1,C
JJNK,7176,chunk16,FA3,29583108-29583913,805,ads,1,A
JJNK,7176,chunk16,FA3,29593628-29594709,1081,ads,1,A
JJNK,7176,chunk16,FC2,29607811-29608005,194,ads,1,A
JJNK,7176,chunk16,FC2,29605961-29606399,438,ads,1,A
JJNK,7176,chunk16,FA1,29584598-29585104,506,ads,1,C
JJNK,7176,chunk16,FA1,29638623-29639121,498,ads,2,A
JJNK,7176,chunk16,FA1,29630262-29631748,1486,ads,1,A
JJNK,7176,chunk16,FA1,29635156-29636056,900,ads,1,A
JJNK,7176,chunk16,FA1,29589842-29590386,544,ads,1,C
JJNK,7176,chunk16,FA1,29639665-29639889,224,ads,1,A
JJNK,7176,chunk16,FA1,29587272-29587556,284,cds,1,C
JJNK,7176,chunk16,FA1,29590685-29591098,413,ads,1,C
JJNK,7176,chunk16,FA1,29637018-29637948,930,ads,2,A
JJNK,7176,chunk16,FA1,29632872-29634332,1460,ads,1,A
JJNK,7176,chunk16,FC3,29585557-29586555,998,ads,3,A
JJNK,7176,chunk16,FC3,29594693-29595215,522,ads,2,A
JJNK,7176,chunk19,FA2,29798186-29799470,1284,ads,1,A
JJNK,7176,chunk19,FA2,29808721-29809116,395,ads,1,A
JJNK,7176,chunk19,FA2,29810069-29810622,553,ads,1,A
JJNK,7176,chunk19,FA2,29772510-29774132,1622,ads,1,A
JJNK,7176,chunk19,FA2,29788238-29790616,2378,ads,1,A
JJNK,7176,chunk19,FA2,29784197-29785220,1023,ads,1,C
JJNK,7176,chunk19,FA2,29780526-29781963,1437,ads,1,C
JJNK,7176,chunk19,FA2,29807764-29808712,948,ads,1,A
JJNK,7176,chunk19,FA2,29796093-29797174,1081,ads,1,A
JJNK,7176,chunk19,FA2,29812563-29813575,1012,ads,1,C
JJNK,7176,chunk19,FA3,29797895-29798290,395,ads,1,A
JJNK,7176,chunk19,FA3,29799750-29803011,3261,ads,1,C
JJNK,7176,chunk19,FA3,29803483-29805052,1569,ads,1,C
JJNK,7176,chunk19,FC2,29782622-29785104,2482,ads,1,A
JJNK,7176,chunk19,FC2,29773497-29779378,5881,ads,1,A
JJNK,7176,chunk19,FC2,29798976-29799441,465,ads,1,A
JJNK,7176,chunk19,FC2,29780458-29781134,676,ads,1,A
JJNK,7176,chunk19,FC2,29787430-29788377,947,ads,1,A
JJNK,7176,chunk19,FA1,29812098-29813575,1477,ads,1,A
JJNK,7176,chunk19,FA1,29813831-29814174,343,ads,1,A
JJNK,7176,chunk19,FA1,29831370-29834185,2815,ads,1,A
JJNK,7176,chunk19,FA1,29828083-29830634,2551,ads,1,A
JJNK,7176,chunk19,FA1,29772510-29774759,2249,ads,1,A
JJNK,7176,chunk19,FA1,29808988-29810046,1058,ads,1,C
JJNK,7176,chunk19,FA1,29807726-29808220,494,ads,1,C
JJNK,7176,chunk19,FC1,29810244-29811837,1593,ads,1,A
JJNK,7176,chunk19,FC1,29802436-29804755,2319,ads,1,A
JJNK,7176,chunk19,FC1,29801709-29802395,686,ads,1,A
JJNK,7176,chunk19,FC1,29806290-29808552,2262,ads,1,A
JJNK,7176,chunk18,FA2,29709651-29710474,823,ads,3,A
JJNK,7176,chunk18,FA2,29717693-29718243,550,ads,3,A
JJNK,7176,chunk18,FA2,29706315-29707065,750,ads,3,A
JJNK,7176,chunk18,FA2,29713498-29714172,674,ads,3,A
JJNK,7176,chunk18,FA2,29707953-29708368,415,ads,3,A
JJNK,7176,chunk18,FA2,29714736-29716858,2122,ads,3,A
JJNK,7176,chunk18,FA3,29706987-29707993,1006,ads,3,A
JJNK,7176,chunk18,FA3,29702336-29703529,1193,ads,3,A
JJNK,7176,chunk18,FA3,29708191-29709974,1783,ads,3,A
JJNK,7176,chunk18,FA1,29718253-29718992,739,ads,3,A
JJNK,7176,chunk18,FA1,29725604-29727598,1994,ads,3,A
JJNK,7176,chunk18,FA1,29717000-29717541,541,ads,3,A
JJNK,7176,chunk18,FA1,29704627-29706066,1439,ads,3,A
JJNK,7176,chunk27,MA1,31944009-31945105,1096,ads,1,A
JJNK,7176,chunk27,MA1,31945720-31946720,1000,ads,1,A
JJNK,7176,chunk27,FA3,31954374-31955795,1421,ads,1,A
JJNK,7176,chunk27,FA3,31916730-31919203,2473,ads,1,A
JJNK,7176,chunk27,FA3,31940814-31941267,453,ads,1,A
JJNK,7176,chunk27,FA3,31897789-31899574,1785,ads,1,A
JJNK,7176,chunk27,FA3,31902372-31903556,1184,ads,1,A
JJNK,7176,chunk27,FA3,31904770-31905815,1045,ads,1,A
JJNK,7176,chunk27,FA3,31907076-31914910,7834,ads,1,A
JJNK,7176,chunk27,FA3,31900004-31901363,1359,ads,1,A
JJNK,7176,chunk27,FA3,31949345-31950760,1415,ads,1,A
JJNK,7176,chunk27,FA3,31934135-31935016,881,ads,1,A
JJNK,7176,chunk27,FA3,31944083-31946266,2183,ads,1,A
JJNK,7176,chunk27,FA3,31925175-31927167,1992,ads,1,A
JJNK,7176,chunk27,FA1,31943576-31944026,450,ads,1,A
JJNK,7176,chunk27,FA1,31954039-31954479,440,ads,1,A
JJNK,7176,chunk27,FA1,31925562-31927162,1600,ads,1,A
JJNK,7176,chunk27,FA1,31905736-31907514,1778,ads,1,A
JJNK,7176,chunk27,FA1,31900669-31902540,1871,ads,1,A
JJNK,7176,chunk27,FA1,31932914-31933476,562,ads,1,C
JJNK,7176,chunk27,FA1,31918006-31920223,2217,ads,1,A
JJNK,7176,chunk27,FA1,31899399-31900481,1082,cds,1,A
JJNK,7176,chunk27,FA1,31945684-31946632,948,ads,1,A
JJNK,7176,chunk27,FA1,31941476-31941916,440,ads,1,A
JJNK,7176,chunk27,FA1,31913697-31914697,1000,ads,1,A
JJNK,7176,chunk27,FA1,31928570-31929908,1338,ads,1,A
JJNK,7176,chunk27,FA1,31920768-31921818,1050,ads,1,A
JJNK,7176,chunk27,FA1,31909301-31909952,651,ads,1,A
JJNK,7176,chunk27,FA1,31935456-31936230,774,ads,1,A
JJNK,7176,chunk27,FA4,31944583-31945846,1263,ads,1,A
JJNK,7176,chunk27,FA4,31925500-31927115,1615,ads,1,A
JJNK,7176,chunk27,FA4,31909093-31913493,4400,ads,1,A
JJNK,7176,chunk27,FA4,31897296-31898192,896,ads,1,A
JJNK,7176,chunk27,FA4,31923249-31925301,2052,ads,1,A
JJNK,7176,chunk27,FA4,31918656-31920795,2139,ads,1,A
JJNK,7176,chunk27,FA4,31922104-31922749,645,ads,1,A
JJNK,7176,chunk27,FA4,31895735-31896822,1087,ads,1,A
JJNK,7176,chunk27,FA4,31927851-31929019,1168,ads,1,A
JJNK,7176,chunk27,FA4,31939858-31940678,820,ads,1,A
JJNK,7176,chunk27,FA4,31894380-31895313,933,ads,1,A
JJNK,7176,chunk27,FA4,31949080-31950920,1840,ads,1,A
JJNK,7176,chunk27,FC1,31918532-31920378,1846,ads,1,C
JJNK,7176,chunk27,FC1,31900676-31902753,2077,ads,1,C
JJNK,7176,chunk27,FC1,31904877-31905876,999,ads,1,C
JJNK,7176,chunk27,FC1,31917104-31918197,1093,ads,1,C
JJNK,7176,chunk27,FC1,31930425-31931096,671,ads,2,A
JJNK,7176,chunk27,FC1,31941782-31943392,1610,ads,1,A
JJNK,7176,chunk24,FA2,30423535-30424847,1312,ads,1,A
JJNK,7176,chunk24,FA2,30404690-30405892,1202,ads,2,A
JJNK,7176,chunk24,FA2,30395505-30396134,629,ads,2,A
JJNK,7176,chunk24,FA2,30421596-30422322,726,ads,1,A
JJNK,7176,chunk24,FA2,30382632-30385936,3304,ads,2,A
JJNK,7176,chunk24,FA2,30396908-30399214,2306,ads,2,A
JJNK,7176,chunk24,FA2,30376836-30377234,398,ads,2,A
JJNK,7176,chunk24,FA2,30404091-30404642,551,ads,2,A
JJNK,7176,chunk24,FA2,30411423-30412751,1328,ads,2,A
JJNK,7176,chunk24,FA2,30381251-30381659,408,ads,2,A
JJNK,7176,chunk24,FA2,30375265-30376367,1102,ads,1,A
JJNK,7176,chunk24,FA3,30378987-30380020,1033,cds,1,T
JJNK,7176,chunk24,FA3,30397227-30398408,1181,ads,1,T
JJNK,7176,chunk24,FA3,30369441-30371071,1630,ads,1,A
JJNK,7176,chunk24,FA3,30385244-30386316,1072,junk,1,A
JJNK,7176,chunk24,FA3,30422772-30424585,1813,ads,1,A
JJNK,7176,chunk24,FA3,30420063-30422115,2052,cds,1,T
JJNK,7176,chunk24,FA3,30410107-30413206,3099,cds,1,T
JJNK,7176,chunk24,FA3,30417926-30418955,1029,cds,1,T
JJNK,7176,chunk24,FA3,30406214-30407261,1047,ads,1,A
JJNK,7176,chunk24,FA3,30372733-30374050,1317,ads,1,T
JJNK,7176,chunk24,FA3,30386459-30386928,469,junk,1,A
JJNK,7176,chunk24,FA3,30392491-30394123,1632,ads,1,A
JJNK,7176,chunk24,FA3,30374466-30377488,3022,cds,1,T
JJNK,7176,chunk24,FA3,30413583-30416797,3214,cds,1,T
JJNK,7176,chunk24,FA3,30366368-30368644,2276,ads,1,A
JJNK,7176,chunk24,FA3,30407418-30407954,536,ads,1,A
JJNK,7176,chunk24,FA3,30389183-30390387,1204,ads,1,A
JJNK,7176,chunk24,FA3,30424865-30427690,2825,ads,1,T
JJNK,7176,chunk24,FA3,30402225-30402654,429,ads,1,A
JJNK,7176,chunk24,FA3,30387505-30388066,561,ads,1,A
JJNK,7176,chunk24,FA3,30394868-30395935,1067,ads,1,A
JJNK,7176,chunk24,FA1,30394020-30394489,469,ads,2,A
JJNK,7176,chunk24,FA1,30386275-30388061,1786,ads,2,A
JJNK,7176,chunk24,FA1,30402164-30404091,1927,ads,2,A
JJNK,7176,chunk24,FA1,30405732-30406333,601,ads,2,A
JJNK,7176,chunk24,FA1,30425183-30425852,669,ads,1,A
JJNK,7176,chunk24,FA1,30407026-30407371,345,ads,2,A
JJNK,7176,chunk24,FA1,30407894-30408747,853,ads,2,A
JJNK,7176,chunk24,FA1,30381612-30382418,806,ads,2,A
JJNK,7176,chunk24,FA1,30416496-30418196,1700,ads,2,T
JJNK,7176,chunk24,FA1,30408797-30410654,1857,ads,2,A
JJNK,7176,chunk24,FA1,30376224-30377489,1265,ads,2,A
JJNK,7176,chunk24,FA1,30398814-30401937,3123,ads,2,A
JJNK,7176,chunk24,FA1,30394908-30395948,1040,ads,2,A
JJNK,7176,chunk24,FA1,30371121-30372325,1204,ads,2,A
JJNK,7176,chunk24,FA1,30410981-30411576,595,ads,2,A
JJNK,7176,chunk24,FA1,30374343-30375091,748,ads,2,A
JJNK,7176,chunk24,FA1,30412519-30413241,722,ads,2,A
JJNK,7176,chunk24,FA1,30379295-30380836,1541,ads,2,A
JJNK,7176,chunk30,FA3,32081833-32083387,1554,ads,1,A
JJNK,7176,chunk30,FA3,32094969-32098719,3750,ads,1,A
JJNK,7176,chunk30,FA1,32076339-32077487,1148,ads,1,C
JJNK,7176,chunk30,FA1,32123446-32124666,1220,ads,2,C
JJNK,7176,chunk30,FA1,32081750-32083359,1609,junk,1,A
JJNK,7176,chunk30,FA1,32083935-32084970,1035,ads,1,A
JJNK,7176,chunk30,FA1,32099325-32101513,2188,ads,1,C
JJNK,7176,chunk30,FA1,32108535-32112280,3745,ads,1,C
JJNK,7176,chunk30,FA1,32117319-32118864,1545,ads,2,C
JJNK,7176,chunk30,FA1,32112660-32114278,1618,ads,2,A
JJNK,7176,chunk30,FA4,32134049-32135536,1487,ads,2,C
JJNK,7176,chunk30,FC1,32095575-32107599,12024,ads,2,A
JJNK,7176,chunk30,FC1,32111564-32114844,3280,ads,2,A
JJNK,7176,chunk30,FC1,32115467-32125477,10010,ads,2,A
JJNK,7176,chunk9,FA1,23438800-23439770,970,cds,3,T
JJNK,7176,chunk9,FA1,23457170-23458190,1020,cds,3,T
JJNK,7176,chunk9,FA1,23423680-23424170,490,cds,3,T
JJNK,7176,chunk9,FA1,23454470-23454930,460,cds,3,T
JJNK,7176,chunk9,FA1,23415640-23416490,850,cds,3,T
JJNK,7176,chunk9,FA1,23425340-23430420,5080,cds,3,T
JJNK,7176,chunk9,FA1,23418260-23418630,370,cds,3,T
JJNK,7176,chunk9,FA1,23442170-23443310,1140,cds,3,T
JJNK,7176,chunk8,FA1,22121730-22122670,940,cds,2,T
JJNK,7176,chunk25,FA2,30443823-30445000,1177,ads,3,A
JJNK,7176,chunk25,FA2,30440132-30442301,2169,ads,3,A
JJNK,7176,chunk25,FA2,30432891-30439293,6402,ads,3,T
JJNK,7176,chunk25,FA2,30428330-30430014,1684,ads,3,A
JJNK,7176,chunk25,FA2,30426601-30427689,1088,ads,3,A
JJNK,7176,chunk25,FA3,30435970-30438492,2522,ads,3,T
JJNK,7176,chunk25,FA3,30439529-30440007,478,ads,3,A
JJNK,7176,chunk25,FA3,30434369-30435641,1272,ads,3,T
JJNK,7176,chunk25,FA3,30430323-30434123,3800,ads,3,T
JJNK,7176,chunk25,FA1,30428889-30429425,536,ads,3,A
JJNK,7176,chunk25,FA1,30443190-30443977,787,ads,3,A
JJNK,7176,chunk25,FA1,30427832-30428383,551,ads,3,A
JJNK,7176,chunk25,FA1,30437995-30439345,1350,ads,3,A
JJNK,7176,chunk25,FA1,30436647-30437839,1192,ads,3,A
JJNK,7176,chunk25,FA1,30430220-30431690,1470,ads,3,A
JJNK,7176,chunk25,FA1,30427103-30427677,574,ads,3,A
JJNK,7176,chunk20,FA2,29856453-29857129,676,ads,3,A
JJNK,7176,chunk20,FA2,29852004-29852270,266,ads,3,A
JJNK,7176,chunk20,FA2,29846240-29846769,529,ads,3,A
JJNK,7176,chunk20,FA2,29854976-29855847,871,ads,3,A
JJNK,7176,chunk20,FA2,29849842-29850634,792,ads,3,A
JJNK,7176,chunk20,FA3,29857962-29860125,2163,ads,2,C
JJNK,7176,chunk20,FA3,29866087-29867000,913,ads,2,C
JJNK,7176,chunk20,FA3,29862550-29863828,1278,ads,2,C
JJNK,7176,chunk20,FA1,29847712-29850689,2977,ads,3,A
JJNK,7176,chunk20,FA1,29835532-29837365,1833,ads,3,A
JJNK,7176,chunk20,FA1,29846986-29847453,467,ads,3,A
JJNK,7176,chunk20,FA1,29851236-29852125,889,ads,3,A
JJNK,7176,chunk20,FA1,29852842-29856175,3333,ads,3,A
JJNK,7176,chunk20,FA1,29839717-29840064,347,ads,3,A
JJNK,7176,chunk20,FA1,29840856-29842370,1514,ads,3,A
JJNK,7176,chunk20,FA1,29843712-29846226,2514,ads,3,A
JJNK,7220,chunk38,FA3,15714871-15717588,2717,ads,2,C
JJNK,7220,chunk38,FA3,15732275-15734036,1761,ads,2,A
JJNK,7220,chunk38,FA3,15704233-15704627,394,ads,2,C
JJNK,7220,chunk38,FA3,15721567-15725029,3462,ads,2,A
JJNK,7220,chunk38,FA1,15722331-15723314,983,ads,2,A
JJNK,7220,chunk38,FA1,15710148-15711393,1245,ads,2,C
JJNK,7220,chunk38,FA1,15718146-15721062,2916,ads,2,A
JJNK,7220,chunk38,FA1,15713222-15713973,751,ads,2,C
JJNK,7220,chunk38,MC2,15702069-15703227,1158,ads,1,A
JJNK,7220,chunk35,FA2,15500287-15500696,409,cds,1,C
JJNK,7220,chunk35,FA2,15502826-15503683,857,ads,1,C
JJNK,7220,chunk35,FA2,15528339-15528910,571,ads,1,C
JJNK,7220,chunk35,FA2,15498402-15499427,1025,cds,1,C
JJNK,7220,chunk35,FA2,15523370-15525454,2084,ads,1,C
