participant,group,clip,clip_length,rater_Label,confidence,background_noise,happy,angry,sad,sooth,love,exaggerated,clear,nat_inf_label,recorded_child,rating_duration,rater_labeln,nat_inf_labeln
SUB27,group_4,9050-10680,1630,ads,0,-2,2,1,1,1,1,1,1,A,Danial,11,1,1
SUB27,group_4,54990-57880,2890,ads,3,-2,2,1,1,1,1,1,1,A,Ali,10,1,1
SUB27,group_4,127390-128730,1340,ads,0,-2,3,1,1,1,1,1,1,I,Melorin,14,1,0
SUB27,group_4,91250-91930,680,ads,0,-2,2,1,1,1,1,1,1,A,Illia,10,1,1
SUB27,group_4,376076-376722,646,ads,0,-2,2,1,1,1,1,1,1,I,Ali,14,1,0
SUB27,group_4,130715-132195,1480,cds,1,-2,3,2,2,2,2,2,2,I,Vihan,37,0,0
SUB27,group_4,239860-241153,1293,cds,0,-2,3,1,1,1,1,1,2,I,Ali,15,0,0
SUB27,group_4,200690-202030,1340,cds,0,-2,1,1,1,1,1,1,2,I,Melorin,14,0,0
SUB27,group_4,3570-4590,1020,cds,0,-2,2,1,1,1,1,1,2,A,Vihan,12,0,1
SUB27,group_4,185650-186620,970,ads,0,-2,2,1,1,1,1,1,2,I,Vihan,11,1,0
SUB27,group_4,118855-120925,2070,cds,1,-2,3,1,1,3,3,3,1,I,Vihan,16,0,0
SUB27,group_4,65240-66340,1100,cds,0,-2,2,1,1,1,1,1,1,A,Melorin,11,0,1
SUB27,group_4,226525-227785,1260,cds,0,-2,2,1,1,1,1,1,2,A,Vihan,11,0,1
SUB27,group_4,75530-77670,2140,cds,0,-2,3,1,1,1,1,1,2,I,Ali,12,0,0
SUB27,group_4,10690-11360,670,cds,1,-2,2,2,2,2,2,2,1,A,Danial,23,0,1
SUB27,group_4,228315-230075,1760,cds,0,-2,3,1,1,1,1,1,1,I,Vihan,16,0,0
SUB27,group_4,194985-195545,560,ads,1,-2,2,1,1,1,1,1,2,I,Vihan,19,1,0
SUB27,group_4,45655-47335,1680,cds,0,-2,2,1,1,1,1,1,2,A,Niki,11,0,1
SUB27,group_4,136530-137070,540,cds,0,-2,2,2,2,2,2,2,0,A,Melorin,24,0,1
SUB27,group_4,196160-196950,790,ads,0,-2,2,1,1,1,1,1,2,A,Diana,9,1,1
SUB27,group_4,117005-117835,830,cds,1,-2,3,1,1,2,2,1,1,A,Melorin,20,0,1
SUB27,group_4,231215-233545,2330,ads,0,-2,3,1,1,1,1,1,2,A,Mahan,11,1,1
SUB27,group_4,263685-264385,700,cds,0,-2,1,1,1,1,1,1,0,A,Vihan,8,0,1
SUB27,group_4,264805-266705,1900,ads,0,-2,3,1,1,1,1,1,1,I,Mahan,10,1,0
SUB27,group_4,164578-166541,1963,cds,2,-2,3,1,1,3,3,4,0,I,Illia,20,0,0
SUB27,group_4,244047-244652,605,cds,0,-2,3,1,1,1,3,3,1,I,Diana,13,0,0
SUB27,group_4,186835-188855,2020,ads,1,-2,3,1,1,1,1,1,1,A,Diana,25,1,1
SUB27,group_4,24855-26755,1900,ads,0,-2,2,1,1,1,1,1,1,A,Mahan,15,1,1
SUB27,group_4,40150-41450,1300,ads,0,-2,2,1,1,1,1,1,1,I,Niki,11,1,0
SUB27,group_4,171495-173855,2360,ads,0,-2,1,3,1,1,1,1,1,A,Mahan,15,1,1
SUB27,group_4,250790-251530,740,ads,0,-2,2,1,1,1,1,1,2,A,Vihan,10,1,1
SUB27,group_4,290994-291931,937,ads,0,-2,2,1,1,1,1,1,1,I,Illia,8,1,0
SUB27,group_4,266433-267193,760,ads,0,-2,3,1,1,1,1,1,0,I,Ali,15,1,0
SUB27,group_4,69015-70265,1250,cds,0,-2,3,1,1,3,3,3,1,I,Diana,9,0,0
SUB27,group_4,166900-167980,1080,ads,0,-2,2,1,1,1,1,1,2,I,Melorin,20,1,0
SUB27,group_4,54235-55285,1050,ads,0,-2,2,1,1,1,1,1,1,I,Vihan,15,1,0
SUB27,group_4,134630-136940,2310,ads,1,-2,3,1,1,1,1,1,1,I,Mahan,55,1,0
SUB27,group_4,129120-133970,4850,ads,0,-2,3,1,1,1,1,1,3,A,Ali,21,1,1
SUB27,group_4,178270-179406,1136,cds,0,-2,2,1,1,1,1,1,2,I,Niki,15,0,0
SUB27,group_4,81092-81766,674,cds,0,-2,2,1,1,1,1,1,1,I,Danial,14,0,0
SUB27,group_4,285737-286692,955,ads,0,-2,2,1,1,1,1,1,1,I,Illia,10,1,0
SUB27,group_4,219840-220970,1130,cds,0,-2,2,1,1,1,1,1,1,A,Vihan,10,0,1
SUB27,group_4,58540-61130,2590,ads,0,-2,1,1,1,1,1,1,1,A,Melorin,6,1,1
SUB27,group_4,284700-285430,730,cds,3,-2,3,0,0,3,3,3,3,I,Vihan,24,0,0
SUB27,group_4,56925-58965,2040,cds,0,-2,2,1,1,1,1,1,1,I,Vihan,10,0,0
SUB27,group_4,101735-103115,1380,cds,2,-2,3,0,0,3,3,3,1,I,Diana,36,0,0
SUB27,group_4,51615-52195,580,ads,0,-2,2,1,1,1,1,1,1,I,Melorin,8,1,0
SUB27,group_4,168667-169426,759,cds,0,-2,3,1,1,1,3,3,1,I,Illia,20,0,0
SUB27,group_4,257024-259139,2115,cds,0,-2,3,1,1,3,3,1,1,I,Amirali,10,0,0
SUB27,group_4,131085-132985,1900,ads,1,-2,2,1,1,1,1,1,1,A,Melorin,26,1,1
SUB27,group_4,21028-23314,2286,cds,1,-2,3,1,1,3,3,3,1,I,Amirali,12,0,0
SUB27,group_4,132574-134554,1980,cds,0,-2,3,1,1,1,3,3,1,I,Ali,15,0,0
SUB27,group_4,229720-230360,640,ads,0,-2,2,1,1,1,1,1,0,A,Vihan,9,1,1
SUB27,group_4,23270-24420,1150,ads,0,-2,2,1,1,1,1,1,1,A,Vihan,11,1,1
SUB27,group_4,200995-203131,2136,cds,0,-2,3,1,1,3,3,3,1,I,Diana,12,0,0
SUB27,group_4,224910-225780,870,ads,0,-2,3,1,1,1,1,1,1,A,Ali,8,1,1
SUB27,group_4,292663-296192,3529,cds,0,-2,3,1,1,3,3,1,1,I,Amirali,13,0,0
SUB27,group_4,175969-177942,1973,cds,1,-2,3,1,1,1,3,3,1,I,Ali,13,0,0
SUB27,group_4,37415-39955,2540,ads,0,-2,2,1,1,1,1,1,1,I,Niki,10,1,0
SUB27,group_4,148195-148705,510,ads,1,-2,2,2,2,2,2,2,1,I,Melorin,13,1,0
SUB27,group_4,226347-228202,1855,ads,0,-2,2,1,1,1,1,1,1,I,Illia,11,1,0
SUB27,group_4,58914-61557,2643,cds,0,-2,2,1,1,1,1,1,2,I,Amirali,12,0,0
SUB27,group_4,30710-35150,4440,ads,0,-2,2,1,1,1,1,1,1,A,Diana,11,1,1
SUB27,group_4,13910-14970,1060,cds,1,-2,3,1,1,3,3,3,0,I,Melorin,16,0,0
SUB27,group_4,222300-223070,770,cds,0,-2,2,1,1,1,1,1,1,A,Mahan,10,0,1
SUB27,group_4,203110-206380,3270,ads,1,-2,2,1,1,1,1,1,2,A,Vihan,19,1,1
SUB27,group_4,155280-156160,880,ads,0,-2,1,3,1,1,1,1,0,A,Mahan,15,1,1
SUB27,group_4,186710-187400,690,ads,0,-2,2,1,1,1,1,1,0,I,Melorin,23,1,0
SUB27,group_4,94840-97100,2260,cds,0,-2,1,1,1,1,1,1,2,I,Melorin,9,0,0
SUB27,group_4,136422-137631,1209,cds,0,-2,3,1,1,3,3,3,1,I,Niki,16,0,0
SUB27,group_4,66385-67495,1110,cds,0,-2,2,1,1,1,1,1,1,A,Melorin,10,0,1
SUB27,group_4,16975-18735,1760,ads,0,-2,1,3,1,1,1,1,2,A,Illia,17,1,1
SUB27,group_4,208435-212505,4070,ads,0,-2,2,1,1,1,1,1,1,A,Diana,7,1,1
SUB27,group_4,146117-148563,2446,ads,0,-2,3,1,1,1,1,1,1,I,Niki,60,1,0
SUB27,group_4,98440-102780,4340,ads,0,-2,1,1,1,1,1,1,1,A,Danial,10,1,1
SUB27,group_4,85230-86280,1050,cds,0,-2,3,1,1,1,3,3,1,I,Mahan,12,0,0
SUB27,group_4,138914-139961,1047,ads,0,-2,3,1,1,3,3,3,1,I,Ali,20,1,0
SUB27,group_4,145170-150185,5015,cds,1,-2,3,1,1,3,3,1,2,I,Amirali,18,0,0
SUB27,group_4,149081-151362,2281,ads,1,-2,3,1,1,1,1,1,1,I,Niki,19,1,0
SUB27,group_4,257983-259083,1100,ads,0,-2,1,1,1,1,1,1,1,I,Ali,14,1,0
SUB27,group_4,90780-93100,2320,ads,0,-2,3,1,1,1,1,1,2,I,Niki,12,1,0
SUB27,group_4,28520-32130,3610,ads,0,-2,2,1,1,1,1,1,2,A,Vihan,11,1,1
SUB27,group_4,238831-241120,2289,cds,2,-2,3,0,0,3,3,1,2,I,Diana,17,0,0
SUB27,group_4,175550-179730,4180,ads,0,-2,2,1,1,1,1,1,1,A,Diana,16,1,1
SUB27,group_4,369866-371379,1513,cds,0,-2,2,1,1,1,1,1,0,I,Ali,12,0,0
SUB27,group_4,236401-238345,1944,cds,3,-2,3,1,1,3,3,3,1,I,Diana,14,0,0
SUB27,group_4,7707-12831,5124,cds,0,-2,3,0,0,3,3,3,3,I,Amirali,12,0,0
SUB27,group_4,280949-284143,3194,cds,0,-2,3,1,1,1,1,1,1,I,Danial,12,0,0
SUB27,group_4,98558-99530,972,cds,0,-2,2,1,1,1,1,1,1,I,Illia,15,0,0
SUB27,group_4,32890-34060,1170,cds,0,-2,4,1,1,3,3,3,1,I,Diana,15,0,0
SUB27,group_4,50465-52215,1750,cds,0,-2,3,1,1,1,1,1,1,I,Illia,13,0,0
SUB27,group_4,202880-204820,1940,ads,0,-2,1,3,1,1,1,1,1,A,Mahan,12,1,1
SUB27,group_4,69215-69795,580,cds,0,-2,3,0,0,3,3,3,1,I,Illia,9,0,0
SUB27,group_4,160750-164350,3600,ads,1,-2,2,1,1,1,1,1,0,A,Ali,24,1,1
SUB27,group_4,84500-86080,1580,ads,0,-2,2,1,1,1,1,1,1,I,Vihan,9,1,0
SUB27,group_4,106814-111878,5064,cds,1,-2,0,0,0,3,4,4,3,I,Amirali,27,0,0
SUB27,group_4,17800-19240,1440,cds,0,-2,3,1,1,3,3,3,1,I,Melorin,14,0,0
SUB27,group_4,84005-85025,1020,cds,0,-2,3,1,1,3,3,3,1,I,Mahan,11,0,0
SUB27,group_4,216530-217675,1145,cds,0,-2,2,1,1,1,1,1,2,I,Diana,12,0,0
SUB27,group_4,82760-85110,2350,cds,0,-2,3,0,0,3,3,3,3,I,Diana,13,0,0
sub28,group_1,25990-27620,1630,cds,2,-2,3,2,2,2,3,3,2,I,Danial,19,0,0
sub28,group_1,77270-79010,1740,ads,2,-2,2,2,2,2,2,3,2,A,Mahan,16,1,1
sub28,group_1,223450-224420,970,ads,0,-2,2,2,2,2,1,0,2,A,Mahan,29,1,1
sub28,group_1,188085-190675,2590,ads,1,-2,2,2,2,2,2,1,3,A,Vihan,28,1,1
sub28,group_1,132989-134096,1107,cds,3,-2,3,0,0,2,3,4,2,I,Danial,28,0,0
sub28,group_1,43510-45250,1740,cds,2,-2,2,2,2,2,3,3,2,I,Ali,13,0,0
sub28,group_1,103937-104419,482,cds,2,-2,3,0,0,1,4,4,2,I,Illia,46,0,0
sub28,group_1,179040-179910,870,cds,2,-2,2,1,1,4,3,2,2,A,Amirali,18,0,1
sub28,group_1,159315-160988,1673,cds,1,-2,3,2,2,3,3,3,2,I,Illia,65,0,0
sub28,group_1,37474-38928,1454,cds,3,-2,2,2,2,3,3,3,2,I,Danial,14,0,0
sub28,group_1,177230-178160,930,ads,2,-2,2,2,3,2,3,3,2,A,Danial,31,1,1
sub28,group_1,135294-137301,2007,cds,3,-2,3,0,0,4,4,3,1,I,Ali,41,0,0
sub28,group_1,65646-66392,746,ads,2,-2,3,2,2,2,3,3,2,I,Danial,20,1,0
sub28,group_1,121855-122855,1000,cds,1,-2,2,2,2,2,2,3,2,I,Vihan,46,0,0
sub28,group_1,61860-62790,930,cds,2,-2,3,2,2,2,3,3,2,I,Niki,12,0,0
sub28,group_1,220766-222446,1680,cds,2,-2,1,2,3,3,3,3,2,I,Ali,28,0,0
sub28,group_1,82170-87250,5080,ads,2,-2,2,2,2,3,3,1,2,A,Amirali,31,1,1
sub28,group_1,185850-187310,1460,cds,2,-2,1,3,3,2,2,3,2,I,Mahan,28,0,0
sub28,group_1,226202-228609,2407,cds,2,-2,3,1,1,1,3,3,2,I,Danial,44,0,0
sub28,group_1,53960-58250,4290,ads,2,-2,2,2,2,2,2,0,1,A,Niki,17,1,1
sub28,group_1,224013-226313,2300,cds,0,-2,2,2,1,2,2,3,2,I,Diana,21,0,0
sub28,group_1,50305-51595,1290,ads,1,-2,2,2,3,2,2,3,2,I,Vihan,43,1,0
sub28,group_1,28905-30275,1370,cds,2,-2,2,2,2,2,3,3,2,I,Melorin,13,0,0
sub28,group_1,239830-240600,770,ads,2,-2,2,2,2,2,2,1,2,A,Vihan,25,1,1
sub28,group_1,5670-7990,2320,cds,2,-2,3,2,2,3,3,3,2,I,Niki,17,0,0
sub28,group_1,54600-56227,1627,cds,1,-2,3,2,2,2,3,3,2,I,Ali,20,0,0
sub28,group_1,175860-178910,3050,ads,3,-2,4,0,0,2,3,2,2,A,Ali,29,1,1
sub28,group_1,274415-278095,3680,ads,1,-2,2,2,2,2,2,0,2,A,Mahan,14,1,1
sub28,group_1,201085-201625,540,cds,2,-2,2,2,2,3,3,2,1,I,Vihan,18,0,0
sub28,group_1,136775-139715,2940,cds,1,-2,2,2,2,3,2,3,2,A,Amirali,83,0,1
sub28,group_1,92635-94325,1690,ads,2,-2,1,2,3,2,3,2,2,A,Melorin,17,1,1
sub28,group_1,5690-7280,1590,ads,1,-2,2,2,2,2,3,1,2,A,Niki,16,1,1
sub28,group_1,186345-187125,780,ads,1,-2,2,2,2,2,2,0,2,A,Ali,43,1,1
sub28,group_1,121254-122488,1234,cds,2,-2,2,1,1,4,4,4,0,I,Danial,57,0,0
sub28,group_1,174076-175029,953,cds,1,-2,2,3,2,2,3,3,2,I,Ali,34,0,0
sub28,group_1,103730-106100,2370,cds,3,-2,2,0,2,3,3,3,2,I,Diana,46,0,0
sub28,group_1,192660-194360,1700,cds,2,-2,3,1,1,1,3,3,2,I,Diana,17,0,0
sub28,group_1,233053-235294,2241,cds,3,-2,2,0,0,3,3,3,2,I,Niki,20,0,0
sub28,group_1,19375-21755,2380,ads,1,-2,1,3,1,3,3,3,2,I,Melorin,58,1,0
sub28,group_1,261146-262139,993,cds,3,-2,2,2,2,3,3,3,2,I,Danial,19,0,0
sub28,group_1,264052-264894,842,cds,2,-2,2,2,2,2,3,3,2,I,Niki,23,0,0
sub28,group_1,278115-280225,2110,cds,2,-2,2,2,2,3,3,3,2,I,Vihan,11,0,0
sub28,group_1,204065-208275,4210,ads,1,-2,3,1,1,2,2,2,2,A,Diana,19,1,1
sub28,group_1,325170-326610,1440,ads,0,-2,2,2,2,2,2,1,2,I,Mahan,14,1,0
sub28,group_1,58485-61465,2980,cds,2,-2,4,2,2,2,4,4,2,I,Niki,17,0,0
sub28,group_1,122491-126906,4415,cds,2,-2,2,2,2,3,3,3,2,I,Diana,35,0,0
sub28,group_1,81875-83445,1570,cds,2,-2,2,2,2,4,3,3,2,I,Niki,21,0,0
sub28,group_1,165675-166945,1270,cds,1,-2,2,3,2,2,2,3,2,A,Illia,26,0,1
sub28,group_1,44045-48225,4180,cds,2,-2,2,1,1,3,3,3,2,I,Niki,18,0,0
sub28,group_1,196710-199670,2960,ads,1,-2,2,2,2,3,3,2,1,A,Ali,5,1,1
sub28,group_1,33715-35105,1390,cds,3,-2,2,2,2,3,3,3,2,I,Danial,13,0,0
sub28,group_1,160115-160895,780,ads,2,-2,2,1,1,2,2,0,2,A,Mahan,35,1,1
sub28,group_1,76960-77780,820,ads,2,-2,2,2,2,2,2,1,2,A,Illia,15,1,1
sub28,group_1,21410-23130,1720,cds,2,-2,3,1,1,3,3,3,2,I,Mahan,28,0,0
sub28,group_1,145580-148290,2710,ads,2,-2,3,1,1,1,3,3,2,A,Ali,54,1,1
sub28,group_1,270167-271301,1134,ads,1,-2,4,1,1,2,3,3,2,I,Ali,22,1,0
sub28,group_1,173802-174993,1191,cds,2,-2,4,0,0,2,2,3,2,I,Illia,38,0,0
sub28,group_1,208910-210444,1534,cds,3,-2,2,2,2,3,3,3,2,I,Niki,22,0,0
sub28,group_1,240660-243800,3140,ads,3,-2,2,2,2,2,2,0,2,A,Vihan,21,1,1
sub28,group_1,103575-104805,1230,cds,3,-2,3,0,0,3,3,4,2,I,Mahan,37,0,0
sub28,group_1,116750-119340,2590,cds,2,-2,1,3,2,1,2,2,2,A,Ali,40,0,1
sub28,group_1,138670-139950,1280,ads,3,-2,2,3,2,2,2,2,2,A,Vihan,50,1,1
sub28,group_1,119390-120540,1150,ads,2,-2,3,0,0,3,3,2,2,A,Ali,48,1,1
sub28,group_1,8540-9580,1040,cds,0,-2,2,2,2,2,2,4,0,I,Illia,19,0,0
sub28,group_1,235574-238134,2560,cds,3,-2,2,2,2,4,3,2,0,I,Danial,11,0,0
sub28,group_1,292900-295440,2540,ads,0,-2,2,2,2,2,1,1,2,I,Vihan,9,1,0
sub28,group_1,247695-248195,500,cds,1,-2,2,2,2,3,3,2,1,I,Vihan,18,0,0
sub28,group_1,45740-46890,1150,cds,2,-2,2,3,2,2,2,3,2,I,Mahan,23,0,0
sub28,group_1,171525-172095,570,cds,2,-2,2,2,1,3,3,3,0,A,Vihan,47,0,1
sub28,group_1,66409-68916,2507,cds,2,-2,2,2,2,3,3,3,2,I,Danial,12,0,0
sub28,group_1,31910-33210,1300,cds,2,-2,2,2,2,2,2,3,2,I,Danial,8,0,0
sub28,group_1,171860-172280,420,ads,1,-2,2,1,1,3,2,3,2,I,Vihan,34,1,0
sub28,group_1,210572-211859,1287,cds,3,-2,2,1,1,4,3,3,0,I,Danial,22,0,0
sub28,group_1,28250-29430,1180,ads,1,-2,2,2,2,2,2,1,2,A,Niki,14,1,1
sub28,group_1,250030-252450,2420,ads,3,-2,1,3,1,1,1,1,4,A,Mahan,25,1,1
sub28,group_1,149185-149645,460,cds,1,-2,1,3,2,2,2,2,1,A,Vihan,24,0,1
sub28,group_1,197250-197840,590,ads,0,-2,2,2,2,2,2,2,2,A,Mahan,24,1,1
sub28,group_1,14115-15715,1600,cds,3,-2,3,1,1,1,3,4,2,I,Niki,31,0,0
sub28,group_1,40395-43145,2750,ads,0,-2,2,2,2,2,3,2,2,A,Diana,17,1,1
sub28,group_1,212430-213520,1090,cds,2,-2,1,4,2,2,2,3,2,A,Mahan,24,0,1
sub28,group_1,142850-144390,1540,cds,3,-2,3,1,1,1,4,4,2,I,Mahan,20,0,0
sub28,group_1,134112-135257,1145,ads,1,-2,3,1,1,2,4,4,2,I,Illia,48,1,0
sub28,group_1,229767-231124,1357,ads,2,-2,1,3,3,2,2,2,2,I,Amirali,35,1,0
sub28,group_1,46655-49535,2880,ads,2,-2,1,2,3,2,2,3,2,A,Diana,17,1,1
sub28,group_1,115770-121480,5710,ads,2,-2,2,1,1,3,3,2,2,A,Danial,46,1,1
sub28,group_1,121785-122520,735,ads,1,-2,0,2,4,2,2,3,2,I,Melorin,45,1,0
sub28,group_1,23475-25835,2360,cds,1,-2,3,2,2,2,3,3,2,I,Mahan,34,0,0
sub28,group_1,98930-100200,1270,cds,2,-2,3,2,2,2,3,3,2,I,Niki,38,0,0
sub28,group_1,215830-217070,1240,cds,2,-2,3,1,1,2,4,3,2,I,Mahan,17,0,0
sub28,group_1,137020-138200,1180,cds,2,-2,0,3,1,2,2,2,2,I,Vihan,38,0,0
sub28,group_1,87850-88340,490,ads,2,-2,2,2,2,2,2,1,2,A,Ali,14,1,1
sub28,group_1,61555-62175,620,ads,2,-2,2,2,2,2,2,3,2,A,Niki,23,1,1
sub28,group_1,140815-142775,1960,ads,2,-2,3,2,2,2,2,0,2,A,Melorin,36,1,1
sub28,group_1,20450-21380,930,cds,3,-2,2,2,1,3,3,3,2,I,Mahan,36,0,0
sub28,group_1,245803-246911,1108,ads,2,-2,2,2,2,2,2,0,2,I,Niki,13,1,0
sub28,group_1,184220-185630,1410,cds,2,-2,1,3,3,2,2,3,2,I,Mahan,36,0,0
sub28,group_1,224285-227168,2883,cds,3,-2,2,2,2,2,3,4,0,I,Niki,31,0,0
sub28,group_1,184137-185300,1163,cds,3,-2,3,1,1,2,3,3,1,I,Niki,49,0,0
sub28,group_1,153043-156737,3694,cds,3,-2,3,0,0,1,3,4,2,I,Danial,47,0,0
sub28,group_1,90370-90770,400,ads,2,-2,2,2,2,2,3,2,2,I,Vihan,15,1,0
sub28,group_1,388529-391362,2833,ads,3,-2,2,2,2,3,2,2,2,I,Ali,24,1,0
sub28,group_1,46390-47190,800,cds,2,-2,2,2,2,2,4,3,2,I,Ali,10,0,0
sub28,group_1,109220-110600,1380,cds,1,-2,1,3,2,2,2,2,2,A,Melorin,48,0,1
sub28,group_1,43642-45521,1879,cds,2,-2,2,2,2,2,3,3,2,I,Amirali,9,0,0
sub28,group_1,165820-166320,500,ads,0,-2,2,2,2,2,2,2,0,I,Vihan,35,1,0
sub28,group_1,148715-149470,755,cds,3,-2,2,2,2,3,3,3,2,I,Mahan,26,0,0
sub28,group_1,194659-195973,1314,cds,2,-2,2,1,1,3,3,3,2,I,Amirali,33,0,0
sub28,group_1,45685-47835,2150,ads,3,-2,2,2,2,2,1,1,2,A,Illia,12,1,1
sub28,group_1,225290-226790,1500,ads,0,-2,3,1,1,2,2,2,2,I,Mahan,41,1,0
sub28,group_1,6590-9430,2840,ads,2,-2,1,2,3,2,2,3,2,A,Amirali,43,1,1
sub28,group_1,157990-160310,2320,cds,2,-2,2,3,1,3,2,4,2,I,Mahan,32,0,0
sub28,group_1,180115-181985,1870,cds,1,-2,3,1,1,2,3,2,2,I,Melorin,27,0,0
sub28,group_1,126095-126795,700,cds,3,-2,2,3,1,2,2,4,2,I,Danial,67,0,0
sub28,group_1,26060-27780,1720,cds,3,-2,3,0,0,3,4,3,2,I,Illia,16,0,0
sub28,group_1,89135-90765,1630,ads,2,-2,2,1,1,2,2,2,2,A,Danial,31,1,1
sub28,group_1,289222-290358,1136,cds,2,-2,2,2,2,3,3,2,2,I,Illia,19,0,0
sub28,group_1,213065-213535,470,ads,2,-2,2,1,1,2,1,3,0,I,Vihan,26,1,0
sub28,group_1,21020-21810,790,ads,2,-2,3,1,1,2,3,3,1,I,Vihan,21,1,0
sub28,group_1,15075-17635,2560,cds,2,-2,2,2,2,3,3,4,2,I,Melorin,18,0,0
sub28,group_1,248210-249900,1690,cds,2,-2,2,2,2,3,3,2,2,I,Vihan,15,0,0
sub28,group_1,262787-265780,2993,cds,2,-2,1,2,3,3,3,2,2,I,Ali,44,0,0
sub28,group_1,217270-220240,2970,ads,2,-2,2,1,1,2,1,2,2,A,Ali,10,1,1
sub28,group_1,7780-8980,1200,cds,0,-2,2,2,2,3,3,3,2,I,Diana,13,0,0
sub28,group_1,75590-78660,3070,ads,2,-2,3,2,2,2,3,2,2,I,Niki,13,1,0
sub28,group_1,262212-262799,587,cds,2,-2,2,2,2,3,3,3,2,I,Danial,12,0,0
sub28,group_1,93145-94105,960,ads,0,-2,2,2,2,2,2,2,0,A,Niki,14,1,1
sub28,group_1,239715-242965,3250,cds,3,-2,3,2,2,2,4,4,0,I,Mahan,14,0,0
sub28,group_1,203815-206795,2980,ads,2,-2,2,3,1,2,2,2,2,A,Danial,32,1,1
sub28,group_1,91520-92380,860,cds,1,-2,2,2,2,3,2,2,2,A,Vihan,14,0,1
sub28,group_1,192362-193875,1513,cds,2,-2,3,2,2,1,3,2,2,I,Danial,57,0,0
sub28,group_1,72215-73605,1390,cds,2,-2,2,2,2,2,2,3,2,A,Mahan,16,0,1
sub28,group_1,155675-157825,2150,ads,1,-2,3,1,1,1,3,3,0,I,Vihan,35,1,0
sub28,group_1,67845-69995,2150,ads,2,-2,2,3,2,2,2,2,2,A,Mahan,24,1,1
sub28,group_1,158151-159728,1577,cds,2,-2,2,2,2,4,4,3,2,I,Diana,29,0,0
sub28,group_1,256465-262105,5640,ads,1,-2,2,2,2,2,2,0,1,A,Mahan,28,1,1
sub28,group_1,103908-107344,3436,ads,2,-2,2,1,3,1,3,0,2,A,Niki,82,1,1
sub28,group_1,349201-349581,380,cds,3,-2,2,2,2,2,3,3,2,I,Ali,13,0,0
sub28,group_1,119500-121970,2470,ads,1,-2,1,1,3,2,2,2,2,A,Illia,53,1,1
sub28,group_1,15995-18815,2820,cds,2,-2,2,2,2,4,4,4,2,I,Danial,15,0,0
sub28,group_1,175975-176875,900,cds,1,-2,2,1,1,3,2,2,2,A,Danial,24,0,1
sub28,group_1,276576-278030,1454,cds,3,-2,3,2,2,2,3,2,2,I,Illia,21,0,0
sub28,group_1,148205-149315,1110,cds,2,-2,3,1,1,2,4,3,2,I,Vihan,24,0,0
sub28,group_1,181339-182316,977,cds,2,-2,3,1,1,2,3,4,2,I,Diana,20,0,0
sub28,group_1,7300-8360,1060,cds,3,-2,3,2,2,2,3,3,2,I,Illia,13,0,0
sub28,group_1,25880-26900,1020,cds,2,-2,2,2,2,2,3,3,2,I,Mahan,15,0,0
sub28,group_1,77310-78980,1670,cds,2,-2,2,2,2,2,3,4,2,I,Mahan,12,0,0
sub28,group_1,220776-222767,1991,cds,1,-2,4,1,1,2,3,3,2,I,Illia,19,0,0
sub28,group_1,114368-118078,3710,ads,0,-2,2,1,1,2,2,2,2,A,Amirali,45,1,1
sub28,group_1,17340-18330,990,cds,3,-2,3,0,0,3,4,3,2,I,Illia,18,0,0
sub28,group_1,63905-64975,1070,cds,1,-2,2,2,2,3,3,2,2,I,Diana,15,0,0
SUB29,group_2,113390-114020,630,ads,1,-2,2,2,2,2,2,2,3,A,Amirali,31,1,1
SUB29,group_2,19150-20760,1610,cds,2,-2,3,1,1,1,1,3,0,I,Vihan,19,0,0
SUB29,group_2,166295-167805,1510,cds,0,-2,1,2,2,1,1,2,3,A,Melorin,22,0,1
SUB29,group_2,125123-126349,1226,cds,1,-2,2,2,1,3,3,2,2,I,Ali,37,0,0
SUB29,group_2,183515-184345,830,ads,1,-2,2,2,2,2,2,2,1,A,Ali,15,1,1
SUB29,group_2,212015-213555,1540,cds,1,-2,2,2,2,2,2,2,1,A,Ali,13,0,1
SUB29,group_2,282613-283320,707,cds,2,-2,3,2,2,3,1,1,3,I,Amirali,20,0,0
SUB29,group_2,92356-94720,2364,cds,0,-2,2,2,2,3,3,3,2,I,Amirali,9,0,0
SUB29,group_2,205785-206975,1190,ads,1,-2,1,3,2,1,1,1,1,A,Ali,23,1,1
SUB29,group_2,85635-86285,650,ads,0,-2,2,2,2,2,2,2,2,A,Vihan,9,1,1
SUB29,group_2,141771-143811,2040,ads,1,-2,3,1,1,3,3,1,2,I,Ali,29,1,0
SUB29,group_2,270470-272920,2450,cds,2,-2,3,1,1,3,3,3,3,I,Amirali,28,0,0
SUB29,group_2,61100-65280,4180,ads,2,-2,1,1,1,3,3,1,3,I,Mahan,23,1,0
SUB29,group_2,124010-124710,700,ads,1,-2,1,3,2,0,1,3,3,I,Mahan,29,1,0
SUB29,group_2,18980-23420,4440,ads,2,-2,1,3,2,2,2,2,1,A,Ali,22,1,1
SUB29,group_2,267330-270988,3658,ads,2,-2,3,1,1,3,3,1,1,I,Niki,23,1,0
SUB29,group_2,318246-319962,1716,ads,2,-2,3,1,1,3,3,1,3,I,Illia,12,1,0
SUB29,group_2,205200-206440,1240,ads,2,-2,3,2,2,3,3,3,3,I,Mahan,12,1,0
SUB29,group_2,182454-183517,1063,ads,2,-2,3,1,1,3,3,1,4,I,Illia,17,1,0
