ID,recording,part,participant,chunk.x,block.x,length.x,rater_label,confidence.x,nat_inf_label,duration,participant2,chunk.y,block.y,length.y,confidence.y,happy,sooth,love,exaggerate,nat_inf_label2,duration2
23,2109,14351526-14352189,TSMD23,chunk10,FA1,0.663,ads,2,A,5,TSMA23,chunk10,FA1,0.663,1,0,0,1,0,A,18
23,2109,14354387-14355944,TSMD23,chunk10,FA1,1.557,ads,3,A,7,TSMA23,chunk10,FA1,1.557,4,2,3,3,1,A,14
23,2109,14380507-14382394,TSMD23,chunk11,FA1,1.887,ads,3,A,5,TSMA23,chunk11,FA1,1.887,1,0,0,2,1,A,14
23,2109,14395418-14396095,TSMD23,chunk11,FA1,0.677,cds,0,A,11,TSMA23,chunk11,FA1,0.677,4,3,2,4,1,A,13
23,2109,14397366-14398302,TSMD23,chunk11,FA1,0.936,cds,0,A,17,TSMA23,chunk11,FA1,0.936,2,1,1,1,0,A,26
23,2109,14420204-14421186,TSMD23,chunk11,FA1,0.982,ads,0,A,8,TSMA23,chunk11,FA1,0.982,1,0,2,0,0,A,44
23,2109,14427593-14428162,TSMD23,chunk12,FA1,0.569,cds,1,A,4,TSMA23,chunk12,FA1,0.569,3,2,0,2,1,A,12
23,2109,14465746-14466302,TSMD23,chunk12,FA1,0.556,cds,0,A,5,TSMA23,chunk12,FA1,0.556,3,0,0,3,0,A,12
23,2109,18168308-18168732,TSMD23,chunk17,FA1,0.424,cds,1,T,5,TSMA23,chunk17,FA1,0.424,4,0,1,3,3,T,24
23,2109,20214430-20214808,TSMD23,chunk18,FA1,0.378,cds,1,T,8,TSMA23,chunk18,FA1,0.378,3,2,2,2,0,T,8
23,2109,20221108-20221570,TSMD23,chunk18,FA1,0.462,cds,1,T,12,TSMA23,chunk18,FA1,0.462,3,2,2,2,0,T,8
23,2109,20226792-20227076,TSMD23,chunk18,FA1,0.284,cds,1,T,8,TSMA23,chunk18,FA1,0.284,4,4,4,4,1,T,21
23,2109,22712384-22713280,TSMD23,chunk19,FA1,0.896,ads,2,T,5,TSMA23,chunk19,FA1,0.896,2,3,0,1,1,T,12
23,2109,3606215-3606377,TSMD23,chunk2,FA1,0.162,ads,2,T,11,TSMA23,chunk2,FA1,0.162,3,0,0,2,4,T,15
23,2109,3650280-3651174,TSMD23,chunk2,FA1,0.894,ads,4,T,14,TSMA23,chunk2,FA1,0.894,3,0,2,4,1,T,16
23,2109,22855732-22856108,TSMD23,chunk21,FA1,0.376,cds,1,T,5,TSMA23,chunk21,FA1,0.376,3,0,3,4,0,T,18
23,2109,22910806-22912224,TSMD23,chunk22,FA1,1.418,ads,2,T,5,TSMA23,chunk22,FA1,1.418,4,4,4,4,0,T,8
23,2109,22913178-22916060,TSMD23,chunk22,FA1,2.882,cds,0,T,10,TSMA23,chunk22,FA1,2.882,1,1,0,4,1,T,15
23,2109,22922720-22923548,TSMD23,chunk22,FA1,0.828,ads,1,T,7,TSMA23,chunk22,FA1,0.828,3,0,0,4,0,T,9
23,2109,24357316-24357612,TSMD23,chunk24,FA1,0.296,cds,1,T,4,TSMA23,chunk24,FA1,0.296,4,4,1,4,0,T,9
23,2109,24596984-24597664,TSMD23,chunk25,FA1,0.68,cds,1,T,6,TSMA23,chunk25,FA1,0.68,3,0,0,2,3,T,18
23,2109,24619425-24619972,TSMD23,chunk25,FA1,0.547,cds,4,T,7,TSMA23,chunk25,FA1,0.547,0,2,0,0,0,T,43
23,2109,25228708-25229502,TSMD23,chunk26,FA1,0.794,ads,1,T,3,TSMA23,chunk26,FA1,0.794,2,4,2,2,2,T,9
23,2109,25232574-25232876,TSMD23,chunk26,FA1,0.302,cds,0,T,4,TSMA23,chunk26,FA1,0.302,3,3,3,3,0,T,17
23,2109,25249904-25250976,TSMD23,chunk26,FA1,1.072,ads,0,T,3,TSMA23,chunk26,FA1,1.072,4,2,2,2,0,T,8
23,2109,29290304-29290976,TSMD23,chunk28,FA1,0.672,ads,2,T,5,TSMA23,chunk28,FA1,0.672,1,0,0,0,0,T,7
23,2109,29295990-29296388,TSMD23,chunk28,FA1,0.398,cds,0,T,6,TSMA23,chunk28,FA1,0.398,4,0,3,3,0,T,13
23,2109,3673484-3676022,TSMD23,chunk3,FA1,2.538,ads,3,T,13,TSMA23,chunk3,FA1,2.538,4,3,2,4,0,T,15
23,2109,3676723-3677069,TSMD23,chunk3,FA1,0.346,ads,2,T,7,TSMA23,chunk3,FA1,0.346,1,0,0,0,1,T,22
23,2109,30760496-30760800,TSMD23,chunk31,FA1,0.304,cds,1,T,4,TSMA23,chunk31,FA1,0.304,1,0,0,2,4,T,12
23,2109,30768460-30768992,TSMD23,chunk31,FA1,0.532,ads,2,T,11,TSMA23,chunk31,FA1,0.532,3,3,2,3,0,T,9
23,2109,31660680-31660968,TSMD23,chunk32,FA1,0.288,cds,1,T,5,TSMA23,chunk32,FA1,0.288,2,0,0,0,2,T,9
23,2109,31670300-31670760,TSMD23,chunk32,FA1,0.46,cds,0,T,7,TSMA23,chunk32,FA1,0.46,3,0,0,4,2,T,17
23,2109,4030674-4030807,TSMD23,chunk5,FA1,0.133,cds,1,T,9,TSMA23,chunk5,FA1,0.133,4,0,0,2,3,T,17
23,2109,4095542-4095903,TSMD23,chunk6,FA1,0.361,cds,1,T,11,TSMA23,chunk6,FA1,0.361,4,0,2,3,2,T,13
23,2109,4098584-4098812,TSMD23,chunk6,FA1,0.228,ads,2,T,6,TSMA23,chunk6,FA1,0.228,3,0,0,1,4,T,14
23,2109,4102388-4102896,TSMD23,chunk6,FA1,0.508,ads,3,T,7,TSMA23,chunk6,FA1,0.508,3,2,0,4,3,T,34
23,2109,4104430-4104798,TSMD23,chunk6,FA1,0.368,ads,2,T,7,TSMA23,chunk6,FA1,0.368,2,1,1,4,1,T,19
23,2109,4127990-4129054,TSMD23,chunk6,FA1,1.064,ads,3,T,6,TSMA23,chunk6,FA1,1.064,3,2,1,4,3,T,18
23,2109,4132669-4133090,TSMD23,chunk6,FA1,0.421,ads,3,T,7,TSMA23,chunk6,FA1,0.421,4,4,0,4,2,T,25
23,2109,4137008-4137831,TSMD23,chunk6,FA1,0.823,ads,3,T,10,TSMA23,chunk6,FA1,0.823,3,0,2,1,0,T,16
23,2109,4184903-4185702,TSMD23,chunk7,FA1,0.799,ads,3,T,7,TSMA23,chunk7,FA1,0.799,4,0,2,3,0,T,30
23,2109,4328280-4328639,TSMD23,chunk8,FA1,0.359,cds,0,T,17,TSMA23,chunk8,FA1,0.359,3,0,0,0,4,T,16
23,2109,4328834-4329069,TSMD23,chunk8,FA1,0.235,cds,0,T,4,TSMA23,chunk8,FA1,0.235,4,4,2,3,0,T,22
23,2109,4331305-4331502,TSMD23,chunk8,FA1,0.197,ads,1,T,7,TSMA23,chunk8,FA1,0.197,1,4,0,2,3,T,25
23,2109,4338665-4338989,TSMD23,chunk8,FA1,0.324,ads,2,T,7,TSMA23,chunk8,FA1,0.324,3,0,0,1,2,T,17
23,2109,4344579-4344940,TSMD23,chunk8,FA1,0.361,ads,3,T,6,TSMA23,chunk8,FA1,0.361,3,3,0,3,4,T,8
23,2109,4346605-4346841,TSMD23,chunk8,FA1,0.236,cds,0,T,4,TSMA23,chunk8,FA1,0.236,1,0,0,2,3,T,30
23,2109,4347224-4347914,TSMD23,chunk8,FA1,0.69,cds,2,T,11,TSMA23,chunk8,FA1,0.69,4,2,4,4,1,T,14
23,2109,4370749-4371725,TSMD23,chunk8,FA1,0.976,cds,3,T,7,TSMA23,chunk8,FA1,0.976,4,0,0,4,4,T,10
23,3026,1725530-1728100,TSMD23,chunk1,FA1,2.57,ads,0,T,14,TSMA23,chunk1,FA1,2.57,4,0,2,3,0,T,17
23,3026,5749130-5750280,TSMD23,chunk10,FA1,1.15,cds,1,T,4,TSMA23,chunk10,FA1,1.15,3,0,3,0,0,T,7
23,3026,5815842-5816239,TSMD23,chunk11,FA1,0.397,cds,2,T,6,TSMA23,chunk11,FA1,0.397,4,1,4,0,0,T,9
23,3026,5830066-5830586,TSMD23,chunk11,FA1,0.52,cds,0,T,4,TSMA23,chunk11,FA1,0.52,0,0,0,2,1,T,28
23,3026,5836985-5837401,TSMD23,chunk11,FA1,0.416,cds,0,T,3,TSMA23,chunk11,FA1,0.416,1,4,4,3,0,T,10
23,3026,5890449-5891500,TSMD23,chunk12,FA1,1.051,ads,1,T,4,TSMA23,chunk12,FA1,1.051,0,0,3,1,0,T,15
23,3026,8926110-8927480,TSMD23,chunk14,FA1,1.37,ads,2,T,6,TSMA23,chunk14,FA1,1.37,4,0,4,0,0,T,9
23,3026,8982657-8983773,TSMD23,chunk15,FA1,1.116,ads,3,T,6,TSMA23,chunk15,FA1,1.116,3,0,0,0,2,T,8
23,3026,8984620-8985943,TSMD23,chunk15,FA1,1.323,ads,2,T,4,TSMA23,chunk15,FA1,1.323,3,1,3,4,0,T,16
23,3026,13578840-13579290,TSMD23,chunk19,FA1,0.45,cds,1,T,4,TSMA23,chunk19,FA1,0.45,4,4,0,0,4,T,8
23,3026,15454646-15455780,TSMD23,chunk20,FA1,1.134,ads,2,T,4,TSMA23,chunk20,FA1,1.134,4,0,4,4,0,T,17
23,3026,17050830-17051630,TSMD23,chunk22,FA1,0.8,cds,0,T,4,TSMA23,chunk22,FA1,0.8,0,3,1,1,1,T,23
23,3026,17053090-17053610,TSMD23,chunk22,FA1,0.52,cds,2,T,7,TSMA23,chunk22,FA1,0.52,1,0,0,2,0,T,10
23,3026,17218110-17220010,TSMD23,chunk24,FA1,1.9,ads,0,T,4,TSMA23,chunk24,FA1,1.9,4,2,4,4,0,T,11
23,3026,29288558-29289409,TSMD23,chunk27,FA1,0.851,cds,2,T,8,TSMA23,chunk27,FA1,0.851,4,4,1,3,0,T,11
23,3026,29389847-29393064,TSMD23,chunk29,FA1,3.217,ads,3,C,6,TSMA23,chunk29,FA1,3.217,4,0,4,2,0,C,13
23,3026,1937561-1939172,TSMD23,chunk4,FA1,1.611,ads,1,C,6,TSMA23,chunk4,FA1,1.611,3,0,0,2,3,C,9
23,3026,32554839-32555510,TSMD23,chunk40,FA1,0.671,cds,3,C,5,TSMA23,chunk40,FA1,0.671,4,0,4,3,0,C,10
23,3026,32560745-32561244,TSMD23,chunk40,FA1,0.499,cds,1,A,5,TSMA23,chunk40,FA1,0.499,1,0,0,0,3,A,6
23,3026,32681267-32682600,TSMD23,chunk42,FA1,1.333,ads,1,C,9,TSMA23,chunk42,FA1,1.333,0,0,0,0,0,C,11
23,8787,9057065-9057565,TSMD23,chunk12,FA2,0.5,cds,0,T,5,TSMA23,chunk12,FA2,0.5,1,1,0,2,0,T,10
23,8787,9088700-9089200,TSMD23,chunk12,FA2,0.5,cds,3,T,8,TSMA23,chunk12,FA2,0.5,4,2,1,4,2,T,10
23,8787,9132966-9133988,TSMD23,chunk13,FA2,1.022,ads,4,T,8,TSMA23,chunk13,FA2,1.022,4,0,3,0,0,T,30
23,8787,9143766-9144855,TSMD23,chunk13,FA2,1.089,cds,2,T,14,TSMA23,chunk13,FA2,1.089,4,0,0,2,3,T,10
23,8787,9183157-9184142,TSMD23,chunk14,FA2,0.985,cds,1,T,8,TSMA23,chunk14,FA2,0.985,1,0,0,0,2,T,8
23,8787,9202608-9205123,TSMD23,chunk14,FA2,2.515,ads,3,A,6,TSMA23,chunk14,FA2,2.515,4,0,1,4,0,A,13
23,8787,9390142-9390804,TSMD23,chunk17,FA2,0.662,cds,1,T,4,TSMA23,chunk17,FA2,0.662,4,0,0,3,4,T,11
23,8787,9500970-9501470,TSMD23,chunk18,FA2,0.5,cds,0,T,4,TSMA23,chunk18,FA2,0.5,4,0,4,1,0,T,7
23,8787,9526050-9526600,TSMD23,chunk18,FA2,0.55,ads,2,T,3,TSMA23,chunk18,FA2,0.55,4,0,4,1,0,T,8
23,8787,14545620-14546254,TSMD23,chunk20,FA1,0.634,cds,2,C,8,TSMA23,chunk20,FA1,0.634,4,0,4,4,0,C,29
23,8787,14601533-14601986,TSMD23,chunk21,FA1,0.453,cds,2,C,6,TSMA23,chunk21,FA1,0.453,1,0,0,0,0,C,7
23,8787,14654466-14654861,TSMD23,chunk21,FA1,0.395,cds,1,C,4,TSMA23,chunk21,FA1,0.395,2,0,0,3,1,C,9
23,8787,15247140-15247970,TSMD23,chunk27,FA1,0.83,ads,2,T,5,TSMA23,chunk27,FA1,0.83,3,0,4,4,0,T,10
23,8787,15261275-15261815,TSMD23,chunk27,FA1,0.54,cds,1,T,5,TSMA23,chunk27,FA1,0.54,0,0,0,0,0,T,7
23,8787,19405200-19407670,TSMD23,chunk30,FA2,2.47,ads,2,T,8,TSMA23,chunk30,FA2,2.47,4,4,2,3,2,T,16
23,8787,19437965-19438269,TSMD23,chunk30,FA2,0.304,cds,1,T,7,TSMA23,chunk30,FA2,0.304,1,1,0,0,0,T,8
23,8787,19487165-19487565,TSMD23,chunk31,FA2,0.4,cds,0,T,4,TSMA23,chunk31,FA2,0.4,3,2,2,3,0,T,9
23,8787,19515289-19516639,TSMD23,chunk32,FA2,1.35,ads,2,A,5,TSMA23,chunk32,FA2,1.35,4,1,4,4,0,A,10
23,8787,19535129-19537143,TSMD23,chunk32,FA2,2.014,ads,0,C,10,TSMA23,chunk32,FA2,2.014,4,1,1,3,1,C,10
23,8787,19543969-19547395,TSMD23,chunk32,FA2,3.426,ads,1,C,7,TSMA23,chunk32,FA2,3.426,4,0,3,4,0,C,11
23,8787,25568287-25570482,TSMD23,chunk37,FA1,2.195,ads,1,C,4,TSMA23,chunk37,FA1,2.195,4,1,3,4,1,C,9
23,8787,25684779-25685401,TSMD23,chunk38,FA1,0.622,cds,0,A,3,TSMA23,chunk38,FA1,0.622,4,0,4,4,0,A,14
23,8787,25687416-25688388,TSMD23,chunk38,FA1,0.972,ads,2,A,4,TSMA23,chunk38,FA1,0.972,3,0,0,0,2,A,16
23,8787,28186905-28188000,TSMD23,chunk47,FA2,1.095,cds,1,T,4,TSMA23,chunk47,FA2,1.095,4,4,0,0,3,T,9
24,6216,896410-897570,TSMD24,chunk1,FA1,1.16,ads,4,T,14,TSMA24,chunk1,FA1,1.16,0,0,1,0,0,T,149
24,6216,903695-906725,TSMD24,chunk1,FA1,3.03,cds,3,T,19,TSMA24,chunk1,FA1,3.03,3,3,0,3,4,T,32
24,6216,921780-923340,TSMD24,chunk1,FA1,1.56,cds,3,T,12,TSMA24,chunk1,FA1,1.56,2,1,0,1,2,T,17
24,6216,6383249-6383509,TSMD24,chunk12,FA1,0.26,ads,3,T,8,TSMA24,chunk12,FA1,0.26,4,0,0,0,0,T,11
24,6216,6393264-6394664,TSMD24,chunk12,FA1,1.4,cds,3,T,9,TSMA24,chunk12,FA1,1.4,4,0,0,0,0,T,12
24,6216,6441319-6443908,TSMD24,chunk12,FA1,2.589,cds,3,T,10,TSMA24,chunk12,FA1,2.589,4,2,3,3,1,T,15
24,6216,6527624-6528366,TSMD24,chunk14,FA1,0.742,cds,3,T,6,TSMA24,chunk14,FA1,0.742,3,0,0,0,0,T,11
24,6216,6531076-6532705,TSMD24,chunk14,FA1,1.629,cds,3,T,8,TSMA24,chunk14,FA1,1.629,2,2,0,1,2,T,24
24,6216,6554480-6554900,TSMD24,chunk14,FA4,0.42,ads,3,A,8,TSMA24,chunk14,FA4,0.42,3,3,2,3,1,A,10
24,6216,6611372-6612953,TSMD24,chunk15,FA1,1.581,ads,3,A,10,TSMA24,chunk15,FA1,1.581,2,0,1,0,0,A,16
24,6216,7598640-7599983,TSMD24,chunk19,FA1,1.343,ads,3,T,7,TSMA24,chunk19,FA1,1.343,2,1,2,1,0,T,15
24,6216,1571982-1572568,TSMD24,chunk2,FA1,0.586,ads,2,T,9,TSMA24,chunk2,FA1,0.586,3,0,1,0,0,T,15
24,6216,1593641-1594978,TSMD24,chunk2,FA1,1.337,cds,3,T,15,TSMA24,chunk2,FA1,1.337,2,1,2,1,0,T,20
24,6216,8899420-8900240,TSMD24,chunk22,FA1,0.82,cds,3,T,9,TSMA24,chunk22,FA1,0.82,3,3,2,2,2,T,14
24,6216,8925155-8925855,TSMD24,chunk22,FA1,0.7,cds,2,T,10,TSMA24,chunk22,FA1,0.7,4,0,0,0,0,T,9
24,6216,13959689-13960788,TSMD24,chunk23,FA1,1.099,ads,3,A,6,TSMA24,chunk23,FA1,1.099,4,2,4,3,1,A,15
24,6216,14149402-14152358,TSMD24,chunk25,FA1,2.956,ads,3,A,10,TSMA24,chunk25,FA1,2.956,3,2,4,4,0,A,13
24,6216,14203533-14205168,TSMD24,chunk26,FA1,1.635,ads,3,A,8,TSMA24,chunk26,FA1,1.635,4,3,2,3,2,A,16
24,6216,16611490-16612680,TSMD24,chunk27,FA1,1.19,ads,3,T,5,TSMA24,chunk27,FA1,1.19,1,2,2,1,1,T,12
24,6216,17832815-17833135,TSMD24,chunk28,FA1,0.32,cds,3,T,6,TSMA24,chunk28,FA1,0.32,1,2,2,2,2,T,13
24,6216,24007921-24008439,TSMD24,chunk39,FA1,0.518,cds,3,T,9,TSMA24,chunk39,FA1,0.518,0,1,1,0,0,T,20
24,6216,24044935-24045985,TSMD24,chunk40,FA3,1.05,ads,3,T,6,TSMA24,chunk40,FA3,1.05,2,0,1,1,0,T,11
24,6216,24079694-24080525,TSMD24,chunk40,FA4,0.831,ads,3,A,7,TSMA24,chunk40,FA4,0.831,1,0,1,1,0,A,13
24,6216,27346765-27347395,TSMD24,chunk44,FA1,0.63,ads,3,T,10,TSMA24,chunk44,FA1,0.63,2,0,2,2,0,T,12
24,6216,29105449-29105838,TSMD24,chunk46,FA1,0.389,ads,3,A,9,TSMA24,chunk46,FA1,0.389,0,1,1,1,0,A,13
24,6216,1856421-1857458,TSMD24,chunk5,FA1,1.037,cds,2,T,13,TSMA24,chunk5,FA1,1.037,3,0,2,2,0,T,16
24,6216,3379906-3381336,TSMD24,chunk6,FA1,1.43,ads,2,T,16,TSMA24,chunk6,FA1,1.43,3,3,2,3,2,T,16
24,6216,3416695-3417536,TSMD24,chunk6,FA1,0.841,ads,3,T,9,TSMA24,chunk6,FA1,0.841,1,3,2,2,2,T,19
24,6216,3418508-3419292,TSMD24,chunk6,FA1,0.784,ads,2,T,6,TSMA24,chunk6,FA1,0.784,2,0,0,0,0,T,13
24,6216,3515940-3516796,TSMD24,chunk8,FA1,0.856,ads,3,T,9,TSMA24,chunk8,FA1,0.856,2,0,1,1,0,T,27
24,7326,3901270-3902450,TSMD24,chunk2,FA2,1.18,ads,3,A,9,TSMA24,chunk2,FA2,1.18,2,2,1,2,2,A,12
24,7326,14995127-14996124,TSMD24,chunk23,FA1,0.997,ads,3,T,10,TSMA24,chunk23,FA1,0.997,2,0,0,0,0,T,9
24,7326,15047442-15048349,TSMD24,chunk24,FA1,0.907,ads,3,T,5,TSMA24,chunk24,FA1,0.907,2,0,2,2,0,T,10
24,7326,15076500-15078229,TSMD24,chunk24,FA1,1.729,cds,3,T,6,TSMA24,chunk24,FA1,1.729,3,0,1,2,0,T,14
24,7326,15079106-15079778,TSMD24,chunk24,FA1,0.672,cds,3,T,6,TSMA24,chunk24,FA1,0.672,2,0,0,0,1,T,11
24,7326,15085418-15086016,TSMD24,chunk24,FA1,0.598,ads,3,T,6,TSMA24,chunk24,FA1,0.598,2,1,0,0,2,T,11
24,7326,15088057-15088786,TSMD24,chunk24,FA1,0.729,cds,3,T,6,TSMA24,chunk24,FA1,0.729,2,0,2,2,1,T,12
24,7326,15089434-15090934,TSMD24,chunk24,FA1,1.5,cds,4,T,9,TSMA24,chunk24,FA1,1.5,3,2,3,2,0,T,7
24,7326,15114549-15114909,TSMD24,chunk25,FA1,0.36,ads,3,T,5,TSMA24,chunk25,FA1,0.36,3,0,0,0,0,T,8
24,7326,15122295-15122754,TSMD24,chunk25,FA1,0.459,ads,3,T,7,TSMA24,chunk25,FA1,0.459,3,0,0,0,0,T,7
24,7326,18388405-18388981,TSMD24,chunk26,FA1,0.576,cds,2,T,5,TSMA24,chunk26,FA1,0.576,4,2,0,1,1,T,11
24,7326,18395713-18397176,TSMD24,chunk26,FA1,1.463,ads,3,T,5,TSMA24,chunk26,FA1,1.463,3,0,4,2,0,T,11
24,7326,18399092-18399692,TSMD24,chunk26,FA1,0.6,ads,2,T,7,TSMA24,chunk26,FA1,0.6,0,1,1,1,1,T,12
24,7326,18402613-18403959,TSMD24,chunk26,FA1,1.346,ads,3,T,6,TSMA24,chunk26,FA1,1.346,1,0,2,1,0,T,11
24,7326,18405145-18405655,TSMD24,chunk26,FA1,0.51,ads,3,T,5,TSMA24,chunk26,FA1,0.51,0,0,0,1,1,T,10
24,7326,18409602-18410719,TSMD24,chunk26,FA1,1.117,cds,3,T,5,TSMA24,chunk26,FA1,1.117,1,0,2,1,0,T,9
24,7326,18412204-18413393,TSMD24,chunk26,FA1,1.189,cds,3,T,6,TSMA24,chunk26,FA1,1.189,3,0,3,3,0,T,13
24,7326,18422117-18422730,TSMD24,chunk26,FA1,0.613,cds,3,T,6,TSMA24,chunk26,FA1,0.613,3,1,2,2,0,T,16
24,7326,18423398-18423828,TSMD24,chunk26,FA1,0.43,cds,3,T,7,TSMA24,chunk26,FA1,0.43,1,1,0,1,3,T,11
24,7326,18424348-18425015,TSMD24,chunk26,FA1,0.667,ads,3,T,8,TSMA24,chunk26,FA1,0.667,2,0,3,0,1,T,10
24,7326,18525254-18527720,TSMD24,chunk28,FA1,2.466,cds,2,T,6,TSMA24,chunk28,FA1,2.466,2,1,1,2,1,T,16
24,7326,18534227-18534876,TSMD24,chunk28,FA1,0.649,ads,2,T,6,TSMA24,chunk28,FA1,0.649,1,1,0,0,1,T,15
24,7326,18576890-18577683,TSMD24,chunk29,FA1,0.793,ads,3,T,9,TSMA24,chunk29,FA1,0.793,1,0,0,0,0,T,17
24,7326,18578870-18580584,TSMD24,chunk29,FA1,1.714,ads,2,T,9,TSMA24,chunk29,FA1,1.714,1,0,1,0,0,T,11
24,7326,18601468-18602461,TSMD24,chunk29,FA1,0.993,ads,2,C,7,TSMA24,chunk29,FA1,0.993,3,0,0,0,0,C,9
24,7326,18603256-18604790,TSMD24,chunk29,FA1,1.534,ads,3,C,8,TSMA24,chunk29,FA1,1.534,2,0,1,0,0,C,12
24,7326,27157897-27158433,TSMD24,chunk32,FA1,0.536,cds,2,T,10,TSMA24,chunk32,FA1,0.536,3,0,0,0,0,T,15
24,7326,27398758-27399208,TSMD24,chunk34,FA1,0.45,cds,3,T,7,TSMA24,chunk34,FA1,0.45,4,0,0,0,1,T,9
24,7326,27400012-27400851,TSMD24,chunk34,FA1,0.839,ads,3,T,5,TSMA24,chunk34,FA1,0.839,3,0,0,0,1,T,10
24,7326,28064949-28065690,TSMD24,chunk42,FA1,0.741,cds,2,T,6,TSMA24,chunk42,FA1,0.741,2,0,1,0,0,T,16
24,7326,28471290-28472340,TSMD24,chunk44,FA1,1.05,ads,3,T,12,TSMA24,chunk44,FA1,1.05,4,0,0,0,0,T,14
24,7326,4402455-4403095,TSMD24,chunk6,FA1,0.64,ads,4,T,5,TSMA24,chunk6,FA1,0.64,2,0,0,0,1,T,16
24,7326,6565776-6566730,TSMD24,chunk8,FA1,0.954,ads,3,T,6,TSMA24,chunk8,FA1,0.954,2,1,2,2,2,T,12
24,7326,6566153-6566884,TSMD24,chunk8,FA2,0.731,ads,3,A,8,TSMA24,chunk8,FA2,0.731,2,0,0,0,1,A,13
24,7326,6927496-6928764,TSMD24,chunk9,FA1,1.268,ads,4,T,6,TSMA24,chunk9,FA1,1.268,3,0,2,2,0,T,15
24,7326,6935357-6936418,TSMD24,chunk9,FA1,1.061,ads,3,T,10,TSMA24,chunk9,FA1,1.061,3,0,3,2,0,T,12
24,7326,6940080-6941386,TSMD24,chunk9,FA1,1.306,ads,4,T,7,TSMA24,chunk9,FA1,1.306,2,0,0,0,0,T,15
24,8179,13865540-13865908,TSMD24,chunk16,FA2,0.368,ads,2,A,5,TSMA24,chunk16,FA2,0.368,3,1,0,0,1,A,10
24,8179,16292865-16295496,TSMD24,chunk21,FA2,2.631,ads,3,A,8,TSMA24,chunk21,FA2,2.631,3,1,1,2,1,A,13
24,8179,16296446-16297291,TSMD24,chunk21,FA3,0.845,ads,3,A,6,TSMA24,chunk21,FA3,0.845,3,0,0,0,0,A,10
24,8179,30255737-30256840,TSMD24,chunk48,FA1,1.103,cds,4,C,9,TSMA24,chunk48,FA1,1.103,2,0,0,0,1,C,39
24,8179,2410119-2410990,TSMD24,chunk7,FA1,0.871,cds,3,A,7,TSMA24,chunk7,FA1,0.871,4,2,1,2,2,A,16
25,643,1970580-1971675,TSMD25,chunk1,FA1,1.095,ads,2,C,7,TSMA25,chunk1,FA1,1.095,2,0,1,1,0,C,15
25,643,11130100-11130710,TSMD25,chunk11,FA1,0.61,cds,2,T,5,TSMA25,chunk11,FA1,0.61,2,2,1,2,1,T,13
25,643,11135799-11136280,TSMD25,chunk11,FA1,0.481,cds,3,T,6,TSMA25,chunk11,FA1,0.481,1,1,1,1,0,T,12
25,643,11276259-11276870,TSMD25,chunk13,FA1,0.611,cds,2,T,6,TSMA25,chunk13,FA1,0.611,0,0,1,0,1,T,13
25,643,11278211-11279081,TSMD25,chunk13,FA1,0.87,cds,2,T,5,TSMA25,chunk13,FA1,0.87,1,0,1,0,0,T,14
25,643,11280553-11281555,TSMD25,chunk13,FA1,1.002,ads,2,T,10,TSMA25,chunk13,FA1,1.002,1,0,2,0,0,T,30
25,643,11283035-11283520,TSMD25,chunk13,FA1,0.485,ads,2,T,6,TSMA25,chunk13,FA1,0.485,1,0,1,1,1,T,14
25,643,11288834-11290778,TSMD25,chunk13,FA1,1.944,ads,3,T,6,TSMA25,chunk13,FA1,1.944,1,1,1,2,0,T,12
25,643,11291655-11293667,TSMD25,chunk13,FA1,2.012,ads,3,T,6,TSMA25,chunk13,FA1,2.012,1,0,1,1,0,T,17
25,643,11395987-11397225,TSMD25,chunk15,FA1,1.238,ads,3,C,8,TSMA25,chunk15,FA1,1.238,1,1,0,1,2,C,10
25,643,11402131-11403831,TSMD25,chunk15,FA1,1.7,ads,3,C,4,TSMA25,chunk15,FA1,1.7,3,0,2,0,0,C,13
25,643,11450262-11451442,TSMD25,chunk16,FA1,1.18,ads,3,T,7,TSMA25,chunk16,FA1,1.18,2,2,0,2,2,T,10
25,643,11460013-11460782,TSMD25,chunk16,FA1,0.769,ads,2,T,5,TSMA25,chunk16,FA1,0.769,2,2,0,1,1,T,12
25,643,14258333-14259264,TSMD25,chunk17,FA2,0.931,cds,3,C,6,TSMA25,chunk17,FA2,0.931,2,0,0,1,2,C,9
25,643,14331953-14335836,TSMD25,chunk19,FA2,3.883,ads,3,C,8,TSMA25,chunk19,FA2,3.883,2,0,3,1,0,C,13
25,643,2016491-2017690,TSMD25,chunk2,FA1,1.199,ads,3,C,6,TSMA25,chunk2,FA1,1.199,2,0,2,2,0,C,26
25,643,2059578-2060477,TSMD25,chunk2,FA1,0.899,ads,2,C,9,TSMA25,chunk2,FA1,0.899,2,1,0,1,1,C,13
25,643,16625000-16625952,TSMD25,chunk23,FA1,0.952,cds,2,C,7,TSMA25,chunk23,FA1,0.952,2,0,1,0,1,C,13
25,643,16627528-16629715,TSMD25,chunk23,FA1,2.187,ads,2,C,6,TSMA25,chunk23,FA1,2.187,2,0,2,1,1,C,14
25,643,16631309-16634177,TSMD25,chunk23,FA1,2.868,ads,2,C,7,TSMA25,chunk23,FA1,2.868,2,1,1,0,2,C,11
25,643,16635372-16635975,TSMD25,chunk23,FA1,0.603,cds,2,C,6,TSMA25,chunk23,FA1,0.603,2,0,1,0,1,C,13
25,643,16647405-16648714,TSMD25,chunk23,FA1,1.309,ads,3,C,5,TSMA25,chunk23,FA1,1.309,2,0,1,0,2,C,11
